RegionName,SubRegionName,CountryName,Year,Count
Europe,Eastern Europe,Romania,2004,48065
Europe,Eastern Europe,Russian Federation,2004,1280211
Europe,Eastern Europe,Slovakia,2004,37818
Europe,Eastern Europe,Ukraine,2004,233736
Europe,Northern Europe,Denmark,2004,182444
Europe,Northern Europe,Estonia,2004,31140
Europe,Northern Europe,Finland,2004,131515
Europe,Northern Europe,Iceland,2004,3419
Europe,Northern Europe,Ireland,2004,57832
Europe,Northern Europe,Latvia,2004,31358
Europe,Northern Europe,Lithuania,2004,29137
Europe,Northern Europe,Norway,2004,148289
Europe,Northern Europe,Sweden,2004,384749
Europe,Northern Europe,United Kingdom (England and Wales),2004,1824996
Europe,Northern Europe,United Kingdom (Northern Ireland),2004,27783
Europe,Northern Europe,United Kingdom (Scotland),2004,150005
Europe,Southern Europe,Croatia,2004,30695
Europe,Southern Europe,Greece,2004,56342
Europe,Southern Europe,Italy,2004,1466582
Europe,Southern Europe,Malta,2004,11466
Europe,Southern Europe,Montenegro,2004,1269
Europe,Southern Europe,Portugal,2004,102081
Europe,Southern Europe,Slovenia,2004,28969
Europe,Western Europe,Austria,2004,191663
Europe,Western Europe,Belgium,2004,217948
Europe,Western Europe,France,2004,838153
Europe,Western Europe,Germany,2004,2410100
Europe,Western Europe,Liechtenstein,2004,143
Europe,Western Europe,Netherlands,2004,790300
Europe,Western Europe,Switzerland,2004,165777
Oceania,Australia and New Zealand,Australia,2004,548778
Oceania,Melanesia,Solomon Islands,2004,800
Africa,Eastern Africa,Kenya,2005,12200
Africa,Eastern Africa,Mauritius,2005,14325
Africa,Eastern Africa,Mozambique,2005,5554
Africa,Eastern Africa,Uganda,2005,55059
Africa,Eastern Africa,Zimbabwe,2005,110509
Africa,Middle Africa,Cameroon,2005,12013
Africa,Northern Africa,Egypt,2005,34984
Africa,Northern Africa,Morocco,2005,62094
Americas,Caribbean,Bahamas,2005,1450
Americas,Caribbean,Barbados,2005,1130
Americas,Caribbean,Grenada,2005,1813
Americas,Caribbean,St. Vincent and the Grenadines,2005,1933
Americas,Caribbean,Trinidad and Tobago,2005,2752
Americas,Central America,Belize,2005,1678
Americas,Central America,Costa Rica,2005,8361
Americas,Central America,El Salvador,2005,10720
Americas,Central America,Guatemala,2005,4303
Americas,Central America,Mexico,2005,84827
Americas,Central America,Nicaragua,2005,14512
Americas,Central America,Panama,2005,13978
Americas,Northern America,Canada,2005,655885
Americas,Northern America,United States of America,2005,6783447
Americas,South America,Argentina,2005,303669
Americas,South America,Bolivia (Plurinational State of),2005,3800
Americas,South America,Chile,2005,155270
Americas,South America,Colombia,2005,68739
Americas,South America,Ecuador,2005,5956
Americas,South America,Peru,2005,52435
Asia,Central Asia,Kazakhstan,2005,63141
Asia,Central Asia,Kyrgyzstan,2005,12335
Asia,Central Asia,Tajikistan,2005,3558
Asia,Central Asia,Turkmenistan,2005,1662
